"seqnames"	"start"	"end"	"width"	"strand"	"target"
"chr15"	77407145	77407145	1	"-"	1
"chr15"	77906777	77906777	1	"-"	1
"chr15"	77907149	77907149	1	"-"	1
"chr15"	78305286	78305286	1	"-"	1
"chr15"	81271531	81271531	1	"-"	1
"chr15"	81271715	81271715	1	"-"	1
"chr15"	82336210	82336210	1	"-"	1
"chr15"	83513662	83513662	1	"-"	1
"chr15"	83518600	83518600	1	"-"	1
"chr15"	85186729	85186729	1	"-"	1
"chr15"	90378575	90378575	1	"-"	1
"chr15"	93588415	93588415	1	"-"	1
"chr15"	93588658	93588658	1	"-"	1
"chr15"	99678219	99678219	1	"-"	1
"chr15"	101094278	101094278	1	"-"	1
"chr15"	101775453	101775453	1	"-"	1
"chr16"	107277	107277	1	"+"	1
"chr16"	107357	107357	1	"+"	1
"chr16"	597806	597806	1	"+"	1
"chr16"	629937	629937	1	"+"	1
"chr16"	633270	633270	1	"+"	1
"chr16"	650116	650116	1	"+"	1
"chr16"	677672	677672	1	"+"	1
"chr16"	677714	677714	1	"+"	1
"chr16"	678345	678345	1	"+"	1
"chr16"	724376	724376	1	"+"	1
"chr16"	732615	732615	1	"+"	1
"chr16"	850290	850290	1	"+"	1
"chr16"	1706311	1706311	1	"+"	1
"chr16"	1706500	1706500	1	"+"	1
"chr16"	1724521	1724521	1	"+"	1
"chr16"	1749035	1749035	1	"+"	1
"chr16"	1750955	1750955	1	"+"	1
"chr16"	1829995	1829995	1	"+"	1
"chr16"	1877695	1877695	1	"+"	1
"chr16"	2031158	2031158	1	"+"	1
"chr16"	2258798	2258798	1	"+"	1
"chr16"	2522479	2522479	1	"+"	1
"chr16"	2569930	2569930	1	"+"	1
"chr16"	2647804	2647804	1	"+"	1
"chr16"	2648224	2648224	1	"+"	1
"chr16"	2660825	2660825	1	"+"	1
"chr16"	2758060	2758060	1	"+"	1
"chr16"	2758330	2758330	1	"+"	1
"chr16"	2758444	2758444	1	"+"	1
"chr16"	2758532	2758532	1	"+"	1
"chr16"	2812903	2812903	1	"+"	1
"chr16"	2813706	2813706	1	"+"	1
"chr16"	2813975	2813975	1	"+"	1
"chr16"	2814306	2814306	1	"+"	1
"chr16"	2814477	2814477	1	"+"	1
"chr16"	2814867	2814867	1	"+"	1
"chr16"	2815161	2815161	1	"+"	1
"chr16"	2815687	2815687	1	"+"	1
"chr16"	2816839	2816839	1	"+"	1
"chr16"	2817037	2817037	1	"+"	1
"chr16"	2817251	2817251	1	"+"	1
"chr16"	2817335	2817335	1	"+"	1
"chr16"	2817416	2817416	1	"+"	1
"chr16"	2817754	2817754	1	"+"	1
"chr16"	2999014	2999014	1	"+"	1
"chr16"	3023350	3023350	1	"+"	1
"chr16"	3169680	3169680	1	"+"	1
"chr16"	3339735	3339735	1	"+"	1
"chr16"	3340138	3340138	1	"+"	1
"chr16"	3535688	3535688	1	"+"	1
"chr16"	3536529	3536529	1	"+"	1
"chr16"	3704840	3704840	1	"+"	1
"chr16"	4625707	4625707	1	"+"	1
"chr16"	4738952	4738952	1	"+"	1
"chr16"	4924561	4924561	1	"+"	1
"chr16"	8941825	8941825	1	"+"	1
"chr16"	9197023	9197023	1	"+"	1
"chr16"	9197077	9197077	1	"+"	1
"chr16"	9210692	9210692	1	"+"	1
"chr16"	11272609	11272609	1	"+"	1
"chr16"	11274783	11274783	1	"+"	1
"chr16"	11275026	11275026	1	"+"	1
"chr16"	11439567	11439567	1	"+"	1
"chr16"	14029054	14029054	1	"+"	1
"chr16"	14041567	14041567	1	"+"	1
"chr16"	14340650	14340650	1	"+"	1
"chr16"	14464069	14464069	1	"+"	1
"chr16"	14738346	14738346	1	"+"	1
"chr16"	14761979	14761979	1	"+"	1
"chr16"	14762054	14762054	1	"+"	1
"chr16"	15016309	15016309	1	"+"	1
"chr16"	15819102	15819102	1	"+"	1
"chr16"	16235873	16235873	1	"+"	1
"chr16"	16236263	16236263	1	"+"	1
"chr16"	19126247	19126247	1	"+"	1
"chr16"	19126832	19126832	1	"+"	1
"chr16"	19548475	19548475	1	"+"	1
"chr16"	21990434	21990434	1	"+"	1
"chr16"	22337292	22337292	1	"+"	1
"chr16"	22337416	22337416	1	"+"	1
"chr16"	22345165	22345165	1	"+"	1
"chr16"	23582049	23582049	1	"+"	1
"chr16"	23678517	23678517	1	"+"	1
"chr16"	23680400	23680400	1	"+"	1
"chr16"	24801594	24801594	1	"+"	1
"chr16"	24802094	24802094	1	"+"	1
"chr16"	24834965	24834965	1	"+"	1
"chr16"	28877534	28877534	1	"+"	1
"chr16"	28878088	28878088	1	"+"	1
"chr16"	28975277	28975277	1	"+"	1
"chr16"	29818081	29818081	1	"+"	1
"chr16"	29818108	29818108	1	"+"	1
"chr16"	29818357	29818357	1	"+"	1
"chr16"	29819065	29819065	1	"+"	1
"chr16"	29831158	29831158	1	"+"	1
"chr16"	29997614	29997614	1	"+"	1
"chr16"	30096435	30096435	1	"+"	1
"chr16"	30409052	30409052	1	"+"	1
"chr16"	30409372	30409372	1	"+"	1
"chr16"	30666238	30666238	1	"+"	1
"chr16"	30667507	30667507	1	"+"	1
"chr16"	30669937	30669937	1	"+"	1
"chr16"	30673910	30673910	1	"+"	1
"chr16"	30735358	30735358	1	"+"	1
"chr16"	30735729	30735729	1	"+"	1
"chr16"	30735840	30735840	1	"+"	1
"chr16"	30735900	30735900	1	"+"	1
"chr16"	30735936	30735936	1	"+"	1
"chr16"	30736299	30736299	1	"+"	1
"chr16"	30748481	30748481	1	"+"	1
"chr16"	30749157	30749157	1	"+"	1
"chr16"	30749437	30749437	1	"+"	1
"chr16"	30749647	30749647	1	"+"	1
"chr16"	30750218	30750218	1	"+"	1
"chr16"	30750645	30750645	1	"+"	1
"chr16"	30750709	30750709	1	"+"	1
"chr16"	30768213	30768213	1	"+"	1
"chr16"	30785443	30785443	1	"+"	1
"chr16"	30785711	30785711	1	"+"	1
"chr16"	30785897	30785897	1	"+"	1
"chr16"	30785959	30785959	1	"+"	1
"chr16"	30786263	30786263	1	"+"	1
"chr16"	30786335	30786335	1	"+"	1
"chr16"	30941641	30941641	1	"+"	1
"chr16"	30958690	30958690	1	"+"	1
"chr16"	30959415	30959415	1	"+"	1
"chr16"	30959551	30959551	1	"+"	1
"chr16"	30977175	30977175	1	"+"	1
"chr16"	30991423	30991423	1	"+"	1
"chr16"	31088739	31088739	1	"+"	1
"chr16"	31089507	31089507	1	"+"	1
"chr16"	31091890	31091890	1	"+"	1
"chr16"	31092166	31092166	1	"+"	1
"chr16"	31092872	31092872	1	"+"	1
"chr16"	46731528	46731528	1	"+"	1
"chr16"	46962973	46962973	1	"+"	1
"chr16"	46963274	46963274	1	"+"	1
"chr16"	48396389	48396389	1	"+"	1
"chr16"	53358685	53358685	1	"+"	1
"chr16"	56977152	56977152	1	"+"	1
"chr16"	56977245	56977245	1	"+"	1
"chr16"	57238541	57238541	1	"+"	1
"chr16"	57238634	57238634	1	"+"	1
"chr16"	57238667	57238667	1	"+"	1
"chr16"	57286268	57286268	1	"+"	1
"chr16"	58438528	58438528	1	"+"	1
"chr16"	58438778	58438778	1	"+"	1
"chr16"	58552808	58552808	1	"+"	1
"chr16"	66600725	66600725	1	"+"	1
"chr16"	66647270	66647270	1	"+"	1
"chr16"	66919506	66919506	1	"+"	1
"chr16"	66982789	66982789	1	"+"	1
"chr16"	67181382	67181382	1	"+"	1
"chr16"	67232062	67232062	1	"+"	1
"chr16"	67645071	67645071	1	"+"	1
"chr16"	67876951	67876951	1	"+"	1
"chr16"	67905041	67905041	1	"+"	1
"chr16"	67961303	67961303	1	"+"	1
"chr16"	68156786	68156786	1	"+"	1
"chr16"	68260433	68260433	1	"+"	1
"chr16"	68293837	68293837	1	"+"	1
"chr16"	69726036	69726036	1	"+"	1
"chr16"	69779173	69779173	1	"+"	1
"chr16"	70194799	70194799	1	"+"	1
"chr16"	70367630	70367630	1	"+"	1
"chr16"	70406360	70406360	1	"+"	1
"chr16"	70406419	70406419	1	"+"	1
"chr16"	70406806	70406806	1	"+"	1
"chr16"	70605827	70605827	1	"+"	1
"chr16"	70605879	70605879	1	"+"	1
"chr16"	71885406	71885406	1	"+"	1
"chr16"	72130112	72130112	1	"+"	1
"chr16"	81077371	81077371	1	"+"	1
"chr16"	81078577	81078577	1	"+"	1
"chr16"	83732290	83732290	1	"+"	1
"chr16"	84695726	84695726	1	"+"	1
"chr16"	84778709	84778709	1	"+"	1
"chr16"	84778948	84778948	1	"+"	1
"chr16"	84779019	84779019	1	"+"	1
"chr16"	85695051	85695051	1	"+"	1
"chr16"	85706072	85706072	1	"+"	1
"chr16"	88643597	88643597	1	"+"	1
"chr16"	88643776	88643776	1	"+"	1
"chr16"	88874705	88874705	1	"+"	1
"chr16"	89167253	89167253	1	"+"	1
"chr16"	89589205	89589205	1	"+"	1
"chr16"	89623928	89623928	1	"+"	1
"chr16"	89629464	89629464	1	"+"	1
"chr16"	89785560	89785560	1	"+"	1
"chr16"	89785640	89785640	1	"+"	1
"chr16"	89789726	89789726	1	"+"	1
"chr16"	89804467	89804467	1	"+"	1
"chr16"	89960552	89960552	1	"+"	1
"chr16"	89985659	89985659	1	"+"	1
"chr16"	90233847	90233847	1	"+"	1
"chr16"	348022	348022	1	"-"	1
"chr16"	396826	396826	1	"-"	1
"chr16"	396933	396933	1	"-"	1
"chr16"	406776	406776	1	"-"	1
"chr16"	422005	422005	1	"-"	1
"chr16"	684520	684520	1	"-"	1
"chr16"	732560	732560	1	"-"	1
"chr16"	739718	739718	1	"-"	1
"chr16"	1399332	1399332	1	"-"	1
"chr16"	1416178	1416178	1	"-"	1
"chr16"	1495815	1495815	1	"-"	1
"chr16"	1496462	1496462	1	"-"	1
"chr16"	2048096	2048096	1	"-"	1
"chr16"	2048360	2048360	1	"-"	1
"chr16"	2090024	2090024	1	"-"	1
"chr16"	2139687	2139687	1	"-"	1
"chr16"	2158621	2158621	1	"-"	1
"chr16"	2158884	2158884	1	"-"	1
"chr16"	2159884	2159884	1	"-"	1
"chr16"	2161183	2161183	1	"-"	1
"chr16"	2164475	2164475	1	"-"	1
"chr16"	2168076	2168076	1	"-"	1
"chr16"	2256491	2256491	1	"-"	1
"chr16"	2612721	2612721	1	"-"	1
"chr16"	2619564	2619564	1	"-"	1
"chr16"	3025545	3025545	1	"-"	1
"chr16"	3273458	3273458	1	"-"	1
"chr16"	3273947	3273947	1	"-"	1
"chr16"	3708110	3708110	1	"-"	1
"chr16"	3777627	3777627	1	"-"	1
"chr16"	3777910	3777910	1	"-"	1
"chr16"	3778079	3778079	1	"-"	1
"chr16"	3778241	3778241	1	"-"	1
"chr16"	3778626	3778626	1	"-"	1
"chr16"	3778831	3778831	1	"-"	1
"chr16"	3779080	3779080	1	"-"	1
"chr16"	3779269	3779269	1	"-"	1
"chr16"	3900521	3900521	1	"-"	1
"chr16"	3900585	3900585	1	"-"	1
"chr16"	3900773	3900773	1	"-"	1
"chr16"	4016566	4016566	1	"-"	1
"chr16"	4165021	4165021	1	"-"	1
"chr16"	4659602	4659602	1	"-"	1
"chr16"	4659735	4659735	1	"-"	1
"chr16"	4802448	4802448	1	"-"	1
"chr16"	4802616	4802616	1	"-"	1
"chr16"	8948981	8948981	1	"-"	1
"chr16"	8987178	8987178	1	"-"	1
"chr16"	8987794	8987794	1	"-"	1
"chr16"	10626552	10626552	1	"-"	1
"chr16"	11966734	11966734	1	"-"	1
"chr16"	12009739	12009739	1	"-"	1
"chr16"	13705689	13705689	1	"-"	1
"chr16"	18820485	18820485	1	"-"	1
"chr16"	18820544	18820544	1	"-"	1
"chr16"	18820725	18820725	1	"-"	1
"chr16"	18820882	18820882	1	"-"	1
"chr16"	18844396	18844396	1	"-"	1
"chr16"	19268849	19268849	1	"-"	1
"chr16"	19514890	19514890	1	"-"	1
"chr16"	19713887	19713887	1	"-"	1
"chr16"	19716150	19716150	1	"-"	1
"chr16"	19718353	19718353	1	"-"	1
"chr16"	19718475	19718475	1	"-"	1
"chr16"	22357730	22357730	1	"-"	1
"chr16"	22358536	22358536	1	"-"	1
"chr16"	22376612	22376612	1	"-"	1
"chr16"	23079632	23079632	1	"-"	1
"chr16"	23079946	23079946	1	"-"	1
"chr16"	23477558	23477558	1	"-"	1
"chr16"	24942382	24942382	1	"-"	1
"chr16"	26791985	26791985	1	"-"	1
"chr16"	27472528	27472528	1	"-"	1
"chr16"	27475844	27475844	1	"-"	1
"chr16"	28109834	28109834	1	"-"	1
"chr16"	28167538	28167538	1	"-"	1
"chr16"	28167599	28167599	1	"-"	1
"chr16"	28488747	28488747	1	"-"	1
"chr16"	28548869	28548869	1	"-"	1
"chr16"	28854176	28854176	1	"-"	1
"chr16"	28946355	28946355	1	"-"	1
"chr16"	29268477	29268477	1	"-"	1
"chr16"	29271779	29271779	1	"-"	1
"chr16"	29395139	29395139	1	"-"	1
"chr16"	30363593	30363593	1	"-"	1
"chr16"	30364028	30364028	1	"-"	1
"chr16"	30364265	30364265	1	"-"	1
"chr16"	30369246	30369246	1	"-"	1
"chr16"	30369592	30369592	1	"-"	1
"chr16"	30380780	30380780	1	"-"	1
"chr16"	30435538	30435538	1	"-"	1
"chr16"	30435591	30435591	1	"-"	1
"chr16"	30456148	30456148	1	"-"	1
"chr16"	30456636	30456636	1	"-"	1
"chr16"	30456948	30456948	1	"-"	1
"chr16"	30535911	30535911	1	"-"	1
"chr16"	30536307	30536307	1	"-"	1
"chr16"	30537074	30537074	1	"-"	1
"chr16"	30564058	30564058	1	"-"	1
"chr16"	30566786	30566786	1	"-"	1
"chr16"	30614125	30614125	1	"-"	1
"chr16"	30616126	30616126	1	"-"	1
"chr16"	30616432	30616432	1	"-"	1
"chr16"	30616546	30616546	1	"-"	1
"chr16"	30793735	30793735	1	"-"	1
"chr16"	30795330	30795330	1	"-"	1
"chr16"	31102307	31102307	1	"-"	1
"chr16"	31102482	31102482	1	"-"	1
"chr16"	31468084	31468084	1	"-"	1
"chr16"	31469235	31469235	1	"-"	1
"chr16"	31469889	31469889	1	"-"	1
"chr16"	46693782	46693782	1	"-"	1
"chr16"	46836796	46836796	1	"-"	1
"chr16"	46990940	46990940	1	"-"	1
"chr16"	48395637	48395637	1	"-"	1
"chr16"	48595438	48595438	1	"-"	1
"chr16"	48595830	48595830	1	"-"	1
"chr16"	51170774	51170774	1	"-"	1
"chr16"	51172837	51172837	1	"-"	1
"chr16"	51175108	51175108	1	"-"	1
"chr16"	58589274	58589274	1	"-"	1
"chr16"	58633189	58633189	1	"-"	1
"chr16"	58742005	58742005	1	"-"	1
"chr16"	68055874	68055874	1	"-"	1
"chr16"	69152157	69152157	1	"-"	1
"chr16"	69152189	69152189	1	"-"	1
"chr16"	69152330	69152330	1	"-"	1
"chr16"	69152568	69152568	1	"-"	1
"chr16"	69154286	69154286	1	"-"	1
"chr16"	69154449	69154449	1	"-"	1
"chr16"	69362691	69362691	1	"-"	1
"chr16"	69362929	69362929	1	"-"	1
"chr16"	69390805	69390805	1	"-"	1
"chr16"	69400824	69400824	1	"-"	1
"chr16"	69776068	69776068	1	"-"	1
"chr16"	70284830	70284830	1	"-"	1
"chr16"	70284948	70284948	1	"-"	1
"chr16"	70285104	70285104	1	"-"	1
"chr16"	70285858	70285858	1	"-"	1
"chr16"	70286503	70286503	1	"-"	1
"chr16"	70286541	70286541	1	"-"	1
"chr16"	70286628	70286628	1	"-"	1
"chr16"	70415382	70415382	1	"-"	1
"chr16"	70415460	70415460	1	"-"	1
"chr16"	70697618	70697618	1	"-"	1
"chr16"	70697938	70697938	1	"-"	1
"chr16"	71319726	71319726	1	"-"	1
"chr16"	71682050	71682050	1	"-"	1
"chr16"	71766790	71766790	1	"-"	1
"chr16"	72820990	72820990	1	"-"	1
"chr16"	72832034	72832034	1	"-"	1
"chr16"	72984639	72984639	1	"-"	1
"chr16"	72992840	72992840	1	"-"	1
"chr16"	74486604	74486604	1	"-"	1
"chr16"	74694970	74694970	1	"-"	1
"chr16"	74695056	74695056	1	"-"	1
"chr16"	74907705	74907705	1	"-"	1
"chr16"	75263632	75263632	1	"-"	1
"chr16"	79611528	79611528	1	"-"	1
"chr16"	79633788	79633788	1	"-"	1
"chr16"	84156835	84156835	1	"-"	1
"chr16"	84212389	84212389	1	"-"	1
"chr16"	84212939	84212939	1	"-"	1
"chr16"	84213070	84213070	1	"-"	1
"chr16"	85009434	85009434	1	"-"	1
"chr16"	85009933	85009933	1	"-"	1
"chr16"	85698139	85698139	1	"-"	1
"chr16"	85699711	85699711	1	"-"	1
"chr16"	85711390	85711390	1	"-"	1
"chr16"	85711631	85711631	1	"-"	1
"chr16"	87363127	87363127	1	"-"	1
"chr16"	87363842	87363842	1	"-"	1
"chr16"	87442589	87442589	1	"-"	1
"chr16"	87443759	87443759	1	"-"	1
"chr16"	87445246	87445246	1	"-"	1
"chr16"	87445652	87445652	1	"-"	1
"chr16"	87446351	87446351	1	"-"	1
"chr16"	87729721	87729721	1	"-"	1
"chr16"	87732361	87732361	1	"-"	1
"chr16"	87732395	87732395	1	"-"	1
"chr16"	87732844	87732844	1	"-"	1
"chr16"	87733491	87733491	1	"-"	1
"chr16"	87733656	87733656	1	"-"	1
"chr16"	87735564	87735564	1	"-"	1
"chr16"	87736865	87736865	1	"-"	1
"chr16"	87864112	87864112	1	"-"	1
"chr16"	87864163	87864163	1	"-"	1
"chr16"	87864806	87864806	1	"-"	1
"chr16"	87864969	87864969	1	"-"	1
"chr16"	87865942	87865942	1	"-"	1
"chr16"	87866089	87866089	1	"-"	1
"chr16"	87866133	87866133	1	"-"	1
"chr16"	88266991	88266991	1	"-"	1
"chr16"	89346517	89346517	1	"-"	1
"chr16"	89346555	89346555	1	"-"	1
"chr16"	89347221	89347221	1	"-"	1
"chr16"	89347389	89347389	1	"-"	1
"chr16"	89347917	89347917	1	"-"	1
"chr16"	89349021	89349021	1	"-"	1
"chr16"	89350180	89350180	1	"-"	1
"chr16"	89351234	89351234	1	"-"	1
"chr16"	89351469	89351469	1	"-"	1
"chr16"	89351635	89351635	1	"-"	1
"chr16"	89351991	89351991	1	"-"	1
"chr16"	89712167	89712167	1	"-"	1
"chr16"	89712197	89712197	1	"-"	1
"chr16"	89992594	89992594	1	"-"	1
"chr17"	644872	644872	1	"+"	1
"chr17"	904388	904388	1	"+"	1
"chr17"	904768	904768	1	"+"	1
"chr17"	910787	910787	1	"+"	1
"chr17"	1800667	1800667	1	"+"	1
"chr17"	3564140	3564140	1	"+"	1
"chr17"	3629175	3629175	1	"+"	1
"chr17"	5264610	5264610	1	"+"	1
"chr17"	5264759	5264759	1	"+"	1
"chr17"	5983836	5983836	1	"+"	1
"chr17"	6024435	6024435	1	"+"	1
"chr17"	6024504	6024504	1	"+"	1
"chr17"	6024531	6024531	1	"+"	1
"chr17"	6917728	6917728	1	"+"	1
"chr17"	7125752	7125752	1	"+"	1
"chr17"	7318970	7318970	1	"+"	1
"chr17"	7321468	7321468	1	"+"	1
"chr17"	7466403	7466403	1	"+"	1
"chr17"	7466890	7466890	1	"+"	1
"chr17"	7467068	7467068	1	"+"	1
"chr17"	7482149	7482149	1	"+"	1
"chr17"	7493445	7493445	1	"+"	1
"chr17"	7752451	7752451	1	"+"	1
"chr17"	8172557	8172557	1	"+"	1
"chr17"	8926409	8926409	1	"+"	1
"chr17"	9143158	9143158	1	"+"	1
"chr17"	12044595	12044595	1	"+"	1
"chr17"	13641089	13641089	1	"+"	1
"chr17"	15878100	15878100	1	"+"	1
"chr17"	17068711	17068711	1	"+"	1
"chr17"	17090689	17090689	1	"+"	1
"chr17"	17090889	17090889	1	"+"	1
"chr17"	17092093	17092093	1	"+"	1
"chr17"	17394820	17394820	1	"+"	1
"chr17"	17395097	17395097	1	"+"	1
"chr17"	17698454	17698454	1	"+"	1
"chr17"	17699297	17699297	1	"+"	1
"chr17"	17699657	17699657	1	"+"	1
"chr17"	17700503	17700503	1	"+"	1
"chr17"	17700633	17700633	1	"+"	1
"chr17"	17701364	17701364	1	"+"	1
"chr17"	18087583	18087583	1	"+"	1
"chr17"	18226418	18226418	1	"+"	1
"chr17"	19186641	19186641	1	"+"	1
"chr17"	19186785	19186785	1	"+"	1
"chr17"	20141591	20141591	1	"+"	1
"chr17"	20217594	20217594	1	"+"	1
"chr17"	21217813	21217813	1	"+"	1
"chr17"	22021615	22021615	1	"+"	1
"chr17"	26653694	26653694	1	"+"	1
"chr17"	26672667	26672667	1	"+"	1
"chr17"	26673378	26673378	1	"+"	1
"chr17"	27028660	27028660	1	"+"	1
"chr17"	27076571	27076571	1	"+"	1
"chr17"	27187678	27187678	1	"+"	1
"chr17"	28791916	28791916	1	"+"	1
"chr17"	28791996	28791996	1	"+"	1
"chr17"	28849329	28849329	1	"+"	1
"chr17"	28849413	28849413	1	"+"	1
"chr17"	28849532	28849532	1	"+"	1
"chr17"	29652933	29652933	1	"+"	1
"chr17"	30325796	30325796	1	"+"	1
"chr17"	30326016	30326016	1	"+"	1
"chr17"	30696875	30696875	1	"+"	1
"chr17"	30815183	30815183	1	"+"	1
"chr17"	31900204	31900204	1	"+"	1
"chr17"	34052941	34052941	1	"+"	1
"chr17"	37618108	37618108	1	"+"	1
"chr17"	37687301	37687301	1	"+"	1
"chr17"	37687399	37687399	1	"+"	1
"chr17"	37819310	37819310	1	"+"	1
"chr17"	38319972	38319972	1	"+"	1
"chr17"	38326829	38326829	1	"+"	1
"chr17"	38434677	38434677	1	"+"	1
"chr17"	38512713	38512713	1	"+"	1
"chr17"	39847238	39847238	1	"+"	1
"chr17"	39978726	39978726	1	"+"	1
"chr17"	40120399	40120399	1	"+"	1
"chr17"	40120633	40120633	1	"+"	1
"chr17"	40695994	40695994	1	"+"	1
"chr17"	40723902	40723902	1	"+"	1
"chr17"	40767176	40767176	1	"+"	1
"chr17"	40931168	40931168	1	"+"	1
"chr17"	40993584	40993584	1	"+"	1
"chr17"	40993617	40993617	1	"+"	1
"chr17"	41004568	41004568	1	"+"	1
"chr17"	41143198	41143198	1	"+"	1
"chr17"	41145342	41145342	1	"+"	1
"chr17"	41154718	41154718	1	"+"	1
"chr17"	41477116	41477116	1	"+"	1
"chr17"	41601265	41601265	1	"+"	1
"chr17"	41601313	41601313	1	"+"	1
"chr17"	43183153	43183153	1	"+"	1
"chr17"	43184794	43184794	1	"+"	1
"chr17"	43185477	43185477	1	"+"	1
"chr17"	43185615	43185615	1	"+"	1
"chr17"	43226096	43226096	1	"+"	1
"chr17"	43226211	43226211	1	"+"	1
"chr17"	43226514	43226514	1	"+"	1
"chr17"	44104209	44104209	1	"+"	1
"chr17"	44104711	44104711	1	"+"	1
"chr17"	45037236	45037236	1	"+"	1
"chr17"	46052201	46052201	1	"+"	1
"chr17"	46052529	46052529	1	"+"	1
"chr17"	46128211	46128211	1	"+"	1
"chr17"	46128704	46128704	1	"+"	1
"chr17"	46135805	46135805	1	"+"	1
"chr17"	46136105	46136105	1	"+"	1
"chr17"	46136507	46136507	1	"+"	1
"chr17"	46137134	46137134	1	"+"	1
"chr17"	46137993	46137993	1	"+"	1
"chr17"	46678899	46678899	1	"+"	1
"chr17"	46949133	46949133	1	"+"	1
"chr17"	47075235	47075235	1	"+"	1
"chr17"	47904844	47904844	1	"+"	1
"chr17"	48046789	48046789	1	"+"	1
"chr17"	48458595	48458595	1	"+"	1
"chr17"	48560028	48560028	1	"+"	1
"chr17"	48563062	48563062	1	"+"	1
"chr17"	48563140	48563140	1	"+"	1
"chr17"	55183068	55183068	1	"+"	1
"chr17"	55184125	55184125	1	"+"	1
"chr17"	55184171	55184171	1	"+"	1
"chr17"	55184340	55184340	1	"+"	1
"chr17"	55184486	55184486	1	"+"	1
"chr17"	56166702	56166702	1	"+"	1
"chr17"	57684655	57684655	1	"+"	1
"chr17"	58024356	58024356	1	"+"	1
"chr17"	58024618	58024618	1	"+"	1
"chr17"	58740896	58740896	1	"+"	1
"chr17"	59469716	59469716	1	"+"	1
"chr17"	59469855	59469855	1	"+"	1
"chr17"	61503757	61503757	1	"+"	1
"chr17"	61628106	61628106	1	"+"	1
"chr17"	61685487	61685487	1	"+"	1
"chr17"	61771237	61771237	1	"+"	1
"chr17"	61895169	61895169	1	"+"	1
"chr17"	61895670	61895670	1	"+"	1
"chr17"	65850248	65850248	1	"+"	1
"chr17"	65850773	65850773	1	"+"	1
"chr17"	65907404	65907404	1	"+"	1
"chr17"	66121878	66121878	1	"+"	1
"chr17"	66130941	66130941	1	"+"	1
"chr17"	66131034	66131034	1	"+"	1
"chr17"	66131595	66131595	1	"+"	1
"chr17"	71193198	71193198	1	"+"	1
"chr17"	71232241	71232241	1	"+"	1
"chr17"	71244837	71244837	1	"+"	1
"chr17"	72205988	72205988	1	"+"	1
"chr17"	73000481	73000481	1	"+"	1
"chr17"	73017096	73017096	1	"+"	1
"chr17"	73702631	73702631	1	"+"	1
"chr17"	73703041	73703041	1	"+"	1
"chr17"	73789725	73789725	1	"+"	1
"chr17"	73789846	73789846	1	"+"	1
"chr17"	74267235	74267235	1	"+"	1
"chr17"	74561306	74561306	1	"+"	1
"chr17"	74774481	74774481	1	"+"	1
"chr17"	76045755	76045755	1	"+"	1
"chr17"	76168070	76168070	1	"+"	1
"chr17"	76203177	76203177	1	"+"	1
"chr17"	76399888	76399888	1	"+"	1
"chr17"	76399958	76399958	1	"+"	1
"chr17"	77084190	77084190	1	"+"	1
"chr17"	77758210	77758210	1	"+"	1
"chr17"	77758312	77758312	1	"+"	1
"chr17"	77758528	77758528	1	"+"	1
"chr17"	77758645	77758645	1	"+"	1
"chr17"	77758717	77758717	1	"+"	1
"chr17"	77758990	77758990	1	"+"	1
"chr17"	77759019	77759019	1	"+"	1
"chr17"	77759698	77759698	1	"+"	1
"chr17"	78057592	78057592	1	"+"	1
"chr17"	78519406	78519406	1	"+"	1
"chr17"	78939248	78939248	1	"+"	1
"chr17"	78939569	78939569	1	"+"	1
"chr17"	78973867	78973867	1	"+"	1
"chr17"	78974384	78974384	1	"+"	1
"chr17"	79000188	79000188	1	"+"	1
"chr17"	79217022	79217022	1	"+"	1
"chr17"	79218736	79218736	1	"+"	1
"chr17"	79218937	79218937	1	"+"	1
"chr17"	79409517	79409517	1	"+"	1
"chr17"	79409572	79409572	1	"+"	1
"chr17"	79414626	79414626	1	"+"	1
"chr17"	79668877	79668877	1	"+"	1
"chr17"	79674286	79674286	1	"+"	1
"chr17"	79858108	79858108	1	"+"	1
"chr17"	80559371	80559371	1	"+"	1
"chr17"	80559474	80559474	1	"+"	1
"chr17"	80559531	80559531	1	"+"	1
"chr17"	80559713	80559713	1	"+"	1
"chr17"	80559865	80559865	1	"+"	1
"chr17"	80560076	80560076	1	"+"	1
"chr17"	80560153	80560153	1	"+"	1
"chr17"	80560587	80560587	1	"+"	1
"chr17"	80561003	80561003	1	"+"	1
"chr17"	80561337	80561337	1	"+"	1
"chr17"	418220	418220	1	"-"	1
"chr17"	422091	422091	1	"-"	1
"chr17"	647890	647890	1	"-"	1
"chr17"	648243	648243	1	"-"	1
"chr17"	648879	648879	1	"-"	1
"chr17"	648978	648978	1	"-"	1
"chr17"	649397	649397	1	"-"	1
"chr17"	650129	650129	1	"-"	1
"chr17"	650483	650483	1	"-"	1
"chr17"	650541	650541	1	"-"	1
"chr17"	907359	907359	1	"-"	1
"chr17"	909211	909211	1	"-"	1
"chr17"	1359275	1359275	1	"-"	1
"chr17"	1577826	1577826	1	"-"	1
"chr17"	1619091	1619091	1	"-"	1
"chr17"	1703869	1703869	1	"-"	1
"chr17"	2202510	2202510	1	"-"	1
"chr17"	2202539	2202539	1	"-"	1
"chr17"	2202614	2202614	1	"-"	1
"chr17"	2323487	2323487	1	"-"	1
"chr17"	3715765	3715765	1	"-"	1
"chr17"	4067717	4067717	1	"-"	1
